val_loss,val_accuracy,loss,accuracy
3.65865159034729,0.5910714268684387,1.048668600734589,0.7970319390296936
6.865705490112305,0.8678571581840515,0.35008655939050354,0.9027397036552429
0.0025134412571787834,0.8857142925262451,0.26484416558227003,0.9244292378425598
2.3841852225814364e-07,0.9125000238418579,0.20560481625714339,0.9438356161117554
0.006928380578756332,0.8928571343421936,0.18601599641026173,0.949999988079071
0.2997818887233734,0.8767856955528259,0.18633426515327742,0.9529680609703064
0.004220445174723864,0.9285714030265808,0.1907887744376692,0.949999988079071
0.01630767248570919,0.8785714507102966,0.1747432127619412,0.9525114297866821
0.7213583588600159,0.9392856955528259,0.16996727067091705,0.9557077884674072
0.0021810000762343407,0.9339285492897034,0.13411493375839498,0.9598173499107361
0.006682336330413818,0.9089285731315613,0.14707737736271098,0.9605022668838501
0.6446253657341003,0.8946428298950195,0.1299968624347496,0.9643835425376892
0.0003411852230783552,0.862500011920929,0.1402375567792982,0.9618721604347229
0.0015000816201791167,0.9142857193946838,0.12177436338079407,0.9689497947692871
2.342410880373791e-05,0.9178571701049805,0.12469060120407165,0.9625570774078369
0.0835486575961113,0.9035714268684387,0.12125128567648262,0.9641552567481995
1.1443960829637945e-05,0.9125000238418579,0.11515477919410591,0.9680365324020386
3.4271739423274994e-05,0.862500011920929,0.11159276290005239,0.96712327003479
5.4177686251932755e-05,0.9196428656578064,0.10625209966786729,0.9666666388511658
4.328797340393066,0.8928571343421936,0.09201711623801087,0.973059356212616
0.0001067405246431008,0.9053571224212646,0.09716349301947509,0.966438353061676
0.04060696065425873,0.9107142686843872,0.08797077709928529,0.9721460938453674
0.00032920765806920826,0.9267857074737549,0.08534711715750544,0.9748858213424683
3.6358767374622403e-06,0.9339285492897034,0.09704609023928541,0.973059356212616
0.014178118668496609,0.9357143044471741,0.0821296247442034,0.9762557148933411
0.6905994415283203,0.9178571701049805,0.07934041631209054,0.9751141667366028
0.027309108525514603,0.9107142686843872,0.08747421728298606,0.9762557148933411
0.13162079453468323,0.9232142567634583,0.06849841502972487,0.9780821800231934
0.012046425603330135,0.9232142567634583,0.07902493586632361,0.9783105254173279
0.3704931139945984,0.9232142567634583,0.06859991144738331,0.9762557148933411
0.0003703107067849487,0.9285714030265808,0.07082546074551418,0.9794520735740662
0.0758172795176506,0.9178571701049805,0.06866203330395555,0.9785388112068176
3.6893914511892945e-05,0.9285714030265808,0.07055639367505082,0.9792237281799316
2.588097333908081,0.9267857074737549,0.06410612271415002,0.9819634556770325
0.10645036399364471,0.9357143044471741,0.06598641917692641,0.9808219075202942
0.00017866279813461006,0.9392856955528259,0.059183357645094026,0.9851598143577576
7.974465552251786e-05,0.9303571581840515,0.06480334126685991,0.9826483726501465
0.0005262703634798527,0.9178571701049805,0.04745435034804553,0.9856164455413818
1.1086341146437917e-05,0.9321428537368774,0.059247275935362775,0.982876718044281
3.6059511330677196e-05,0.8999999761581421,0.04718369305548412,0.9858447313308716
0.0,0.9214285612106323,0.04142008058891564,0.989497721195221
8.284977411676664e-06,0.9071428775787354,0.0464597203782979,0.9858447313308716
0.11267179995775223,0.8982142806053162,0.04400749571447816,0.9888128042221069
0.0,0.9303571581840515,0.041060008711290605,0.989497721195221
3.407299041748047,0.9178571701049805,0.03599793510410073,0.9904109835624695
3.8205747841857374e-05,0.9303571581840515,0.029619136545109552,0.990867555141449
2.11592014238704e-05,0.9178571701049805,0.037888668097747116,0.9906392693519592
0.00046410472714342177,0.9178571701049805,0.02858387554714842,0.9920091032981873
0.0,0.9196428656578064,0.017345220887758594,0.9933789968490601
7.932748849270865e-05,0.9107142686843872,0.021855706926434158,0.9954338073730469
0.9016116857528687,0.9285714030265808,0.01402714109542184,0.9956620931625366
0.0,0.9160714149475098,0.017585146793857413,0.9952054619789124
0.2941003143787384,0.9303571581840515,0.01722986639883727,0.9961187243461609
0.0316600538790226,0.925000011920929,0.004529246986574518,0.998630166053772
4.418984889984131,0.9321428537368774,0.011516360780754681,0.9970319867134094
0.0,0.9214285612106323,0.009440975780846348,0.9972602725028992
0.0,0.9196428656578064,0.01633038861187248,0.9949771761894226
2.8776135444641113,0.9196428656578064,0.00808883468585208,0.9974885582923889
0.0,0.9285714030265808,0.011846011168030622,0.9972602725028992
0.0,0.9125000238418579,0.007895856065084576,0.9977169036865234
